order_date,allocated_node,node_type,state,lat,lng,default_units,mechmax_units,uncap_units,mechmax_delta_units,uncap_delta_units,default_throughput,mechmax_throughput,default_tp_scaled,mechmax_tp_scaled,uncap_throughput,default_maxcap,mechmax_maxcap,uncap_maxcap,default_promise_miss_ol,mechmax_promise_miss_ol,uncap_promise_miss_ol,default_ol,mechmax_ol,uncap_ol,p_default_promise_miss_ol,p_mechmax_promise_miss_ol,p_uncap_promise_miss_ol
2022-05-18,1185,STR,MN,45.013767,-93.009068,760,726,728,-34,-32,110.7634543,22.625,11,2,0.072600073,799,3200,999999,313,347,346,613,588,581,0.510603589,0.590136054,0.595524957
2022-05-18,1196,STR,PA,40.224163,-75.137097,394,968,1135,574,741,199.8587571,54.82954545,20,5,0.113200113,708,1760,999999,107,203,250,337,796,930,0.317507418,0.255025126,0.268817204
2022-05-18,1251,STR,MI,42.706427,-83.29106,624,923,946,299,322,190.2173913,92.1,19,9,0.094400094,460,1000,999999,158,305,310,500,730,750,0.316,0.417808219,0.413333333
2022-05-18,1284,STR,WA,47.70897,-122.325012,851,550,512,-301,-339,135.8044164,18.80136986,14,2,0.051100051,1268,2920,999999,141,152,144,665,413,385,0.212030075,0.368038741,0.374025974
2022-05-18,1295,STR,MD,38.998652,-76.906711,1048,654,706,-394,-342,121.5324927,23.70909091,12,2,0.07040007,1031,2750,999999,150,127,142,825,541,576,0.181818182,0.234750462,0.246527778
2022-05-18,1350,STR,IN,39.959298,-86.009396,729,645,732,-84,3,120.0892857,35.97765363,12,4,0.073100073,896,1790,999999,151,143,167,587,526,589,0.257240204,0.271863118,0.283531409
2022-05-18,1372,STR,CO,39.916352,-104.9751,447,308,282,-139,-165,57.53920386,9.5625,6,1,0.028000028,829,3200,999999,69,70,55,364,251,225,0.18956044,0.278884462,0.244444444
2022-05-18,1383,STR,CA,33.87942,-117.961619,1889,1507,1426,-382,-463,141.0336239,46.77018634,14,5,0.142500143,1606,3220,999999,327,491,492,1432,1145,1093,0.228351955,0.428820961,0.450137237
2022-05-18,1394,STR,GA,34.1857,-84.134116,1633,940,875,-693,-758,104.7826087,27.44868035,10,3,0.087100087,2070,3410,999999,340,274,265,1277,773,733,0.266249021,0.354463131,0.361527967
2022-05-18,1460,STR,IL,41.568789,-87.634284,723,1080,1008,357,285,158.6259542,33.58255452,16,3,0.100600101,655,3210,999999,120,252,224,569,852,789,0.210896309,0.295774648,0.283903676
2022-05-18,1471,STR,CO,39.715366,-104.821198,853,516,464,-337,-389,75.24429967,10.72916667,8,1,0.046300046,1228,4800,999999,197,133,110,667,397,348,0.295352324,0.335012594,0.316091954
2022-05-18,1482,STR,MI,42.831116,-86.092003,470,502,564,32,94,116.0869565,24.92537313,12,2,0.056300056,460,2010,999999,109,127,140,399,412,468,0.273182957,0.308252427,0.299145299
2022-05-18,1493,STR,SC,33.040283,-80.157735,761,891,889,130,128,143.7647059,45.58974359,14,5,0.088700089,850,1950,999999,206,299,294,615,725,718,0.33495935,0.412413793,0.409470752
2022-05-18,1509,STR,MO,38.50674,-90.339126,844,974,1080,130,236,190.6066536,113.5294118,19,11,0.107100107,511,850,999999,134,293,367,707,823,925,0.189533239,0.356014581,0.396756757
2022-05-18,151,STR,TN,35.922124,-84.047781,4,142,141,138,137,150,5.071942446,15,1,0.014000014,2,2780,999999,0,40,40,4,102,101,0,0.392156863,0.396039604
2022-05-18,162,STR,AR,34.788416,-92.228336,581,506,498,-75,-83,106.4814815,16.68874172,11,2,0.04960005,648,3020,999999,153,160,152,489,418,395,0.312883436,0.38277512,0.384810127
2022-05-18,1790,STR,FL,28.36954,-81.4072,906,577,490,-329,-416,59.54285714,10.76635514,6,1,0.048900049,1750,5350,999999,168,140,123,712,426,365,0.235955056,0.328638498,0.336986301
2022-05-18,1828,STR,WV,39.311828,-80.27442,1490,853,803,-637,-687,106.25,24.9122807,11,2,0.08010008,1520,3420,999999,309,233,217,1163,635,595,0.265692175,0.366929134,0.364705882
2022-05-18,1927,STR,CA,37.252092,-121.860045,1135,898,881,-237,-254,134.8214286,32.5,13,3,0.087800088,1008,2760,999999,198,223,213,854,664,651,0.231850117,0.335843373,0.32718894
2022-05-18,1938,STR,MD,39.189988,-76.610587,821,587,753,-234,-68,138.375,31.3368984,14,3,0.075200075,800,1870,999999,157,140,183,673,493,622,0.233283804,0.283975659,0.294212219
2022-05-18,1949,STR,WV,39.649432,-80.000996,576,640,644,64,68,120.4391892,21.73469388,12,2,0.064300064,592,2940,999999,87,110,118,473,511,512,0.183932347,0.215264188,0.23046875
2022-05-18,195,STR,CA,33.798438,-118.123236,728,742,822,14,94,168.1571816,34.95283019,17,3,0.082000082,738,2120,999999,131,198,204,582,588,603,0.225085911,0.336734694,0.338308458
2022-05-18,2010,STR,NE,41.318745,-96.026913,483,507,544,24,61,118.7122736,31.4375,12,3,0.054100054,497,1600,999999,124,151,165,385,398,437,0.322077922,0.379396985,0.377574371
2022-05-18,2021,STR,CO,39.788605,-105.112381,555,362,309,-193,-246,52.15398717,7.5,5,1,0.030700031,1091,4800,999999,112,95,78,436,282,231,0.256880734,0.336879433,0.337662338
2022-05-18,2032,STR,FL,28.595167,-81.288126,377,343,503,-34,126,141.8952618,30.53571429,14,3,0.05020005,401,1120,999999,85,116,137,270,271,317,0.314814815,0.42804428,0.432176656
2022-05-18,2043,STR,KS,38.950386,-94.718861,677,612,565,-65,-112,106.2682216,18.78125,11,2,0.055400055,686,3200,999999,175,186,171,513,471,428,0.341130604,0.394904459,0.39953271
2022-05-18,2065,STR,FL,26.593154,-80.202937,919,653,604,-266,-315,103.6437247,13.5625,10,1,0.06020006,988,4800,999999,279,241,220,681,496,461,0.40969163,0.485887097,0.477223427
2022-05-18,2076,STR,NY,41.505295,-74.058212,1565,1580,1717,15,152,187.4501992,87.27777778,19,9,0.170800171,1004,1800,999999,298,374,399,1157,1202,1261,0.257562662,0.311148087,0.316415543
2022-05-18,2087,STR,IL,41.720997,-87.724964,1186,1196,1112,10,-74,152.3952096,33.07479224,15,3,0.111000111,1002,3610,999999,227,330,309,945,1011,954,0.24021164,0.326409496,0.323899371
2022-05-18,2098,STR,MO,36.673721,-93.225692,919,784,767,-135,-152,108.9490114,27.37762238,11,3,0.076600077,961,2860,999999,233,234,223,722,621,604,0.322714681,0.376811594,0.369205298
2022-05-18,2120,STR,NH,42.928188,-72.301906,660,471,539,-189,-121,121.5174129,29.375,12,3,0.053800054,804,1600,999999,105,79,108,325,196,242,0.323076923,0.403061224,0.446280992
2022-05-18,2131,STR,PA,40.211011,-75.497971,911,1491,1544,580,633,197.8571429,93.125,20,9,0.154300154,700,1600,999999,203,631,648,744,1188,1223,0.272849462,0.531144781,0.529844644
2022-05-18,2142,STR,TX,33.129074,-96.731176,0,429,437,429,437,0,13.375,0,1,0.043600044,0,3200,999999,0,128,134,0,290,297,#DIV/0!,0.44137931,0.451178451
2022-05-18,2153,STR,AL,33.608825,-85.783182,532,773,732,241,200,133.8896021,25.90604027,13,3,0.072900073,779,2980,999999,112,181,178,407,564,551,0.275184275,0.320921986,0.323049002
2022-05-18,2164,STR,NV,36.04072,-115.194644,318,524,558,206,240,179.3193717,47.11711712,18,5,0.055700056,382,1110,999999,74,168,175,251,389,417,0.294820717,0.431876607,0.419664269
2022-05-18,2175,STR,VA,38.3448,-77.4932,1381,744,691,-637,-690,107.747648,23.15625,11,2,0.068900069,1807,3200,999999,275,200,193,1133,593,563,0.242718447,0.337268128,0.342806394
2022-05-18,2186,STR,PA,40.246129,-76.806682,1094,1225,1259,131,165,199.7286296,62.56410256,20,6,0.125400125,737,1950,999999,260,508,506,866,952,958,0.300230947,0.533613445,0.528183716
2022-05-18,2197,STR,CO,39.958717,-104.995118,449,473,519,24,70,128.5024155,44.95238095,13,4,0.051800052,414,1050,999999,113,132,154,348,365,401,0.324712644,0.361643836,0.3840399
2022-05-18,2230,STR,MI,42.366765,-83.33477,454,320,519,-134,65,129.9516908,31.48514851,13,3,0.051800052,414,1010,999999,77,59,119,340,234,397,0.226470588,0.252136752,0.299748111
2022-05-18,2241,STR,PA,39.942443,-77.631706,707,1250,1295,543,588,199.471831,69.38888889,20,7,0.129300129,568,1800,999999,186,429,430,574,988,1012,0.324041812,0.434210526,0.424901186
2022-05-18,2252,STR,CA,37.15759,-121.654,639,372,502,-267,-137,155.6008147,37.75510204,16,4,0.05000005,491,980,999999,72,49,79,500,290,393,0.144,0.168965517,0.201017812
2022-05-18,2274,STR,AL,32.457557,-86.395508,847,621,602,-226,-245,109.3935791,22.3465704,11,2,0.06000006,841,2770,999999,178,157,147,683,493,482,0.260614934,0.318458418,0.304979253
2022-05-18,2296,STR,VA,37.258955,-76.641055,0,605,634,605,634,0,21.96363636,0,2,0.063300063,0,2750,999999,0,203,206,0,488,508,#DIV/0!,0.415983607,0.405511811
2022-05-18,2340,STR,MN,44.7488,-93.2888,1539,971,726,-568,-813,99.94075829,20.16666667,10,2,0.072400072,1688,4800,999999,480,398,310,1133,710,535,0.423654016,0.56056338,0.579439252
2022-05-18,2362,STR,TN,35.74154,-86.937825,982,786,758,-196,-224,113.1113424,24.30340557,11,2,0.075700076,961,3230,999999,170,180,164,758,593,564,0.224274406,0.303541315,0.290780142
2022-05-18,2373,STR,IL,41.963561,-87.656393,2150,1323,1237,-827,-913,106.8640646,25.24904215,11,3,0.123500124,2229,5220,999999,365,294,265,1680,1042,976,0.217261905,0.282149712,0.271516393
2022-05-18,2384,STR,NJ,39.764985,-75.132122,1490,1123,1122,-367,-368,134.9659864,33.56287425,13,3,0.112000112,1470,3340,999999,299,305,299,1159,902,901,0.257981018,0.338137472,0.331853496
2022-05-18,2395,STR,NC,34.999776,-80.69596,341,889,922,548,581,197.6119403,86.01941748,20,9,0.091900092,335,1030,999999,69,292,300,254,671,693,0.271653543,0.435171386,0.432900433
2022-05-18,2450,STR,OH,39.934578,-82.792794,1000,713,698,-287,-302,118.700114,24.18367347,12,2,0.06970007,877,2940,999999,222,197,193,833,585,579,0.266506603,0.336752137,0.333333333
2022-05-18,2461,STR,NY,42.965271,-74.190215,4,151,153,147,149,198.0582524,9.375,20,1,0.015200015,103,1600,999999,1,32,33,1,121,123,1,0.26446281,0.268292683
2022-05-18,2472,STR,NV,39.535435,-119.716892,715,589,582,-126,-133,110.2880658,22.52873563,11,2,0.058100058,729,2610,999999,238,228,222,598,483,478,0.397993311,0.472049689,0.464435146
2022-05-18,2483,STR,KY,39.088746,-84.477503,925,980,977,55,52,144.7717231,39.19354839,14,4,0.096900097,679,2480,999999,274,338,337,727,772,769,0.376891334,0.437823834,0.438231469
2022-05-18,2494,STR,TX,29.60213,-95.26457,764,395,478,-369,-286,88.17204301,19.60199005,9,2,0.047700048,930,2010,999999,183,119,124,628,331,397,0.291401274,0.359516616,0.312342569
2022-05-18,250,STR,CA,33.702755,-117.886981,712,608,620,-104,-92,142.3913043,30.19900498,14,3,0.061900062,644,2010,999999,135,145,161,572,489,505,0.236013986,0.296523517,0.318811881
2022-05-18,2609,STR,UT,40.7139,-112.0234,970,800,823,-170,-147,119.0371991,27.07482993,12,3,0.081900082,914,2940,999999,192,214,213,718,608,605,0.267409471,0.351973684,0.352066116
2022-05-18,2780,STR,WI,43.034218,-88.071795,898,622,612,-276,-286,106.2713797,23.75478927,11,2,0.061100061,877,2610,999999,231,178,173,711,476,464,0.324894515,0.37394958,0.372844828
2022-05-18,2818,STR,MI,42.882214,-85.740767,877,872,880,-5,3,182.9831933,49.48863636,18,5,0.087900088,476,1760,999999,288,368,370,734,716,714,0.392370572,0.51396648,0.518207283
2022-05-18,2829,STR,CA,37.788701,-122.280262,831,419,447,-412,-384,98.35897436,16.1627907,10,2,0.044500045,975,2580,999999,122,92,93,701,364,385,0.17403709,0.252747253,0.241558442
2022-05-18,3363,STR,MA,42.299241,-71.062748,390,249,334,-141,-56,159.6273292,31,16,3,0.033300033,322,800,999999,81,95,117,264,174,224,0.306818182,0.545977011,0.522321429
2022-05-18,360,STR,MN,44.791154,-93.205846,754,864,843,110,89,136.8347339,48.10055866,14,5,0.084100084,714,1790,999999,264,356,349,571,642,622,0.46234676,0.554517134,0.561093248
2022-05-18,52,STR,MN,44.949951,-93.236742,480,555,697,75,217,124.4548287,22.2983871,12,2,0.06950007,642,2480,999999,182,261,337,378,446,561,0.481481481,0.585201794,0.600713012
2022-05-18,607,STR,WA,47.044627,-122.937368,388,325,371,-63,-17,198.1233244,31.45631068,20,3,0.037000037,373,1030,999999,75,96,109,312,248,291,0.240384615,0.387096774,0.374570447
2022-05-18,618,STR,CO,38.303164,-104.606076,313,255,269,-58,-44,59.12408759,8.758865248,6,1,0.026100026,548,2820,999999,94,80,86,259,210,213,0.362934363,0.380952381,0.403755869
2022-05-18,690,STR,FL,27.013497,-82.142729,441,280,323,-161,-118,116.9741697,15,12,2,0.031900032,542,1840,999999,123,113,129,347,226,258,0.354466859,0.5,0.5
2022-05-18,739,STR,CO,38.792999,-104.801542,287,217,287,-70,0,102.4657534,19.28571429,10,2,0.028600029,365,1120,999999,56,61,90,234,181,243,0.239316239,0.337016575,0.37037037
2022-05-18,816,STR,FL,27.23659,-80.271472,754,490,477,-264,-277,71.74813587,16.43097643,7,2,0.047500048,1207,2970,999999,253,195,194,642,417,405,0.394080997,0.467625899,0.479012346
2022-05-18,827,STR,CA,38.361305,-121.961849,442,380,472,-62,30,131.7708333,19.43589744,13,2,0.047100047,384,1950,999999,66,75,103,369,302,375,0.178861789,0.248344371,0.274666667
2022-05-18,838,STR,IL,41.859336,-88.140105,338,1007,1010,669,672,199.6923077,98.62745098,20,10,0.100900101,325,1020,999999,95,283,282,246,712,713,0.386178862,0.39747191,0.395511921
2022-05-18,849,STR,TX,31.783152,-106.414718,501,424,420,-77,-81,53.72168285,13.68932039,5,1,0.041800042,927,3090,999999,112,101,102,372,317,316,0.301075269,0.318611987,0.32278481
2022-05-18,85,STR,ND,48.207108,-101.313391,393,339,360,-54,-33,83.33333333,21.125,8,2,0.035900036,594,1600,999999,113,102,109,326,277,293,0.346625767,0.368231047,0.372013652
2022-05-18,904,STR,MN,47.20955,-93.5272,547,706,720,159,173,156.2,28.73469388,16,3,0.071800072,500,2450,999999,167,234,237,453,572,576,0.368653422,0.409090909,0.411458333
2022-05-18,915,STR,WA,47.656051,-117.219974,1119,942,901,-177,-218,105.6060606,29.40625,11,3,0.09000009,1320,3200,999999,275,259,251,889,741,726,0.309336333,0.349527665,0.345730028
2022-05-18,926,STR,IL,41.46953,-90.525002,715,567,614,-148,-101,109.6181047,30.82872928,11,3,0.061300061,707,1810,999999,147,130,144,554,433,464,0.26534296,0.300230947,0.310344828
2022-05-18,937,STR,CA,38.417042,-122.709582,776,577,529,-199,-247,116.8341709,17.96875,12,2,0.052700053,796,3200,999999,101,102,82,647,503,457,0.1561051,0.2027833,0.179431072
2022-05-18,9435,DC,TX,32.44639,-97.0406,25795,25977,25646,182,-149,138.6522947,2.597502598,14,0,2.564402564,30244,999999,999999,21403,21592,21399,23376,23535,23238,0.915597194,0.917442107,0.920862381
2022-05-18,9479,DC,CA,34.045929,-117.568417,6306,5799,5799,-507,-507,138.3125349,0.57960058,14,0,0.57960058,5369,999999,999999,3221,3280,3280,5102,4719,4719,0.631321051,0.695062513,0.695062513
2022-05-18,959,STR,TN,36.586754,-87.292082,1181,764,740,-417,-441,102.3584906,24.82084691,10,2,0.073800074,1272,3070,999999,217,148,147,975,626,605,0.222564103,0.236421725,0.242975207
2022-05-18,96,STR,TX,30.233362,-97.792106,352,263,420,-89,68,115.4046997,26.1,12,3,0.041800042,383,1000,999999,65,53,95,317,234,361,0.205047319,0.226495726,0.263157895
2022-05-19,1032,STR,TX,32.913092,-96.961901,426,482,498,56,72,114.8148148,16.70175439,11,2,0.049200049,486,2850,999999,138,164,172,336,386,393,0.410714286,0.424870466,0.437659033
2022-05-19,1043,STR,MD,39.521077,-76.17799,1035,854,841,-181,-194,158.7563452,26.625,16,3,0.083900084,788,3200,999999,323,342,329,804,693,671,0.401741294,0.493506494,0.490312966
2022-05-19,1054,STR,CA,37.636877,-122.416424,131,300,318,169,187,188.20059,9.34375,19,1,0.031700032,339,3200,999999,11,116,123,106,183,190,0.103773585,0.633879781,0.647368421
2022-05-19,1076,STR,VA,38.833904,-77.050005,14,343,484,329,470,199.3421053,21.375,20,2,0.048300048,152,1600,999999,7,159,220,7,269,378,1,0.591078067,0.582010582
2022-05-19,1098,STR,CA,38.671608,-121.153284,447,613,640,166,193,199.4366197,60,20,6,0.063900064,355,1020,999999,111,211,220,352,484,504,0.315340909,0.435950413,0.436507937
2022-05-19,1131,STR,FL,27.846105,-82.644125,380,378,416,-2,36,157.2815534,31.70940171,16,3,0.040900041,309,1170,999999,144,175,192,295,298,333,0.488135593,0.587248322,0.576576577
2022-05-19,1153,STR,NJ,40.058814,-74.150328,594,1407,1405,813,811,199.6023857,48.4137931,20,5,0.14030014,503,2900,999999,223,731,725,396,1015,1015,0.563131313,0.720197044,0.714285714
2022-05-19,1164,STR,GA,33.852078,-84.602475,712,601,624,-111,-88,101.5486726,20.54794521,10,2,0.062300062,904,2920,999999,252,244,240,586,494,497,0.43003413,0.493927126,0.482897384
2022-05-19,1175,STR,NJ,40.889623,-74.271414,1048,2736,2746,1688,1698,199.538639,94.89583333,20,9,0.274300274,867,2880,999999,498,1524,1540,862,2207,2217,0.577726218,0.690530131,0.694632386
2022-05-19,1186,STR,NH,42.764475,-71.215039,546,583,583,37,37,195.9409594,29.94736842,20,3,0.056900057,271,1900,999999,293,388,390,438,470,469,0.668949772,0.825531915,0.831556503
2022-05-19,1197,STR,GA,33.851828,-84.358821,972,729,705,-243,-267,103.0995106,21.60237389,10,2,0.07040007,1226,3370,999999,354,296,279,795,597,574,0.445283019,0.495812395,0.486062718
2022-05-19,1230,STR,ID,43.661723,-116.352417,271,338,347,67,76,121.1302211,29.29824561,12,3,0.034300034,407,1140,999999,126,142,149,211,267,272,0.597156398,0.531835206,0.547794118
2022-05-19,1241,STR,MO,38.777548,-90.696666,498,393,437,-105,-61,101.5209125,19.34343434,10,2,0.043600044,526,1980,999999,154,126,147,382,291,326,0.403141361,0.432989691,0.450920245
2022-05-19,1252,STR,OH,39.633188,-84.214062,552,647,681,95,129,165.7289003,31.37931034,17,3,0.067100067,391,2030,999999,229,298,304,476,549,561,0.481092437,0.5428051,0.541889483
2022-05-19,1274,STR,AL,30.603217,-87.896507,544,481,470,-63,-74,100.4559271,17.91044776,10,2,0.046900047,658,2680,999999,199,172,163,404,329,319,0.492574257,0.522796353,0.510971787
2022-05-19,1285,STR,MI,42.235442,-83.677315,744,651,642,-93,-102,115.5974843,22.80701754,12,2,0.064100064,795,2850,999999,305,302,300,603,520,510,0.505804312,0.580769231,0.588235294
2022-05-19,1296,STR,NY,41.452284,-74.369057,1052,1278,1102,226,50,193.0612245,26.58333333,19,3,0.11000011,735,4800,999999,467,587,523,834,1019,908,0.559952038,0.576054956,0.575991189
2022-05-19,1340,STR,CA,33.925134,-118.107045,296,604,663,308,367,199.3150685,31.85185185,20,3,0.066100066,292,1890,999999,79,188,189,227,445,495,0.348017621,0.42247191,0.381818182
2022-05-19,1351,STR,MN,44.063197,-92.502995,656,992,993,336,337,199.7368421,30.9375,20,3,0.099100099,380,3200,999999,205,316,313,523,766,768,0.391969407,0.412532637,0.407552083
2022-05-19,1373,STR,CT,41.55254,-72.815454,1350,1368,1391,18,41,193.4557979,51.27819549,19,5,0.138700139,871,2660,999999,539,640,654,1052,1068,1079,0.512357414,0.599250936,0.606116775
2022-05-19,1384,STR,CA,35.385275,-119.102815,696,710,635,14,-61,128.647925,21.82098765,13,2,0.063400063,747,3240,999999,192,213,194,548,527,489,0.350364964,0.404174573,0.396728016
2022-05-19,1395,STR,TX,33.011846,-96.971203,1153,1154,1134,1,-19,122.5957049,22.56862745,12,2,0.113100113,1071,5100,999999,470,533,529,935,951,945,0.502673797,0.560462671,0.55978836
2022-05-19,1450,STR,LA,29.611226,-90.756986,444,322,367,-122,-77,100.3824092,16.41025641,10,2,0.036500037,523,1950,999999,144,110,135,359,258,297,0.401114206,0.426356589,0.454545455
2022-05-19,1461,STR,GA,33.46739,-84.216511,1545,1119,1000,-426,-545,101.985371,23.25,10,2,0.0997001,1914,4800,999999,652,531,478,1340,957,878,0.486567164,0.554858934,0.544419134
2022-05-19,1472,STR,CA,37.607973,-122.063005,1085,1425,1413,340,328,197.5728155,88.875,20,9,0.141000141,618,1600,999999,258,560,559,834,1103,1092,0.309352518,0.507706256,0.511904762
2022-05-19,1483,STR,WI,44.465351,-87.985999,369,277,351,-92,-18,100.2512563,24.90740741,10,2,0.035000035,398,1080,999999,138,123,158,291,220,278,0.474226804,0.559090909,0.568345324
2022-05-19,152,STR,WI,42.698895,-87.843716,777,587,594,-190,-183,107.1887035,21.08303249,11,2,0.059100059,779,2770,999999,209,195,206,605,450,466,0.345454545,0.433333333,0.442060086
2022-05-19,1780,STR,GA,34.085767,-84.545933,558,843,570,285,12,104.7907823,8.770833333,10,1,0.056900057,3298,9600,999999,234,401,270,421,648,435,0.555819477,0.61882716,0.620689655
2022-05-19,1791,STR,IA,41.647194,-93.767294,1050,818,781,-232,-269,100,25.53125,10,3,0.078000078,1105,3200,999999,384,325,302,780,621,594,0.492307692,0.523349436,0.508417508
2022-05-19,1829,STR,SC,32.935508,-80.036232,454,500,608,46,154,183.0409357,44.46428571,18,4,0.060600061,342,1120,999999,185,226,257,316,363,432,0.585443038,0.622589532,0.594907407
2022-05-19,1890,STR,MD,38.968075,-76.955453,941,1100,1099,159,158,199.257885,60.05464481,20,6,0.10980011,539,1830,999999,391,728,728,795,916,915,0.491823899,0.794759825,0.795628415
2022-05-19,1917,STR,NJ,39.968399,-74.914433,1237,996,995,-241,-242,144.6445498,31.09375,14,3,0.099100099,1055,3200,999999,456,448,448,945,792,801,0.482539683,0.565656566,0.559300874
2022-05-19,1928,STR,CO,39.886453,-105.078379,600,435,415,-165,-185,89.56884562,15.22807018,9,2,0.041400041,719,2850,999999,166,143,133,494,348,334,0.336032389,0.41091954,0.398203593
